transaction_id,transaction_amount,transaction_hour,merchant_category,distance_from_home,previous_transactions,avg_transaction_amount,device_trust_score,international_transaction,failed_attempts,account_age_days,transactions_last_24h,fraud
116036,111.04,14,Grocery,62.77,47,56.11,0.74,0,1,1964,3,0
116037,62.0,7,Grocery,61.43,66,21.75,0.81,0,1,2367,3,0
116038,42.37,13,Fuel,6.98,21,45.81,0.83,1,1,520,2,0
116039,21.49,3,Restaurant,26.95,75,53.1,0.9,0,2,1342,1,0
116040,37.16,6,Restaurant,2.29,33,21.25,0.69,1,0,2575,4,0
116041,47.98,19,Online,27.3,13,22.04,0.52,0,0,2514,2,0
116042,102.44,7,Online,6.07,43,18.0,0.87,0,1,790,4,0
116043,18.23,9,Restaurant,6.14,79,43.7,0.71,0,0,81,4,0
116044,31.93,17,Fuel,12.74,12,36.06,0.98,0,1,1822,4,0
116045,42.11,17,Restaurant,8.97,23,12.14,0.86,0,0,2544,5,0
116046,73.44,18,Online,2.26,82,25.87,0.75,0,0,2109,4,0
116047,17.86,3,Grocery,16.18,89,28.68,0.87,0,1,1121,3,0
116048,12.37,12,Grocery,4.33,93,24.15,0.61,0,0,541,1,0
116049,74.19,5,Fuel,10.58,60,122.18,0.75,0,0,2531,2,0
116050,10.32,20,Electronics,4.73,20,58.14,0.72,0,0,573,3,0
116051,128.57,12,Electronics,35.08,54,39.49,0.53,0,0,429,1,0
116052,35.15,22,Online,7.43,83,31.04,0.82,0,0,2486,2,0
116053,10.05,21,Restaurant,39.32,100,39.64,0.23,1,1,2880,4,1
116054,26.25,15,Grocery,7.1,78,23.38,0.89,0,1,939,3,0
116055,56.9,19,Online,3.56,34,76.36,0.8,0,1,2231,5,0
116056,25.04,9,Restaurant,15.47,42,22.93,0.79,0,0,925,4,0
116057,41.18,8,Fuel,14.58,43,46.35,0.61,0,0,2891,4,0
116058,78.73,6,Restaurant,17.37,94,54.59,0.83,0,1,1906,2,0
116059,33.72,16,Travel,6.48,53,20.01,0.35,0,0,594,3,0
116060,17.4,23,Travel,6.94,10,36.04,0.84,0,0,941,2,0
116061,30.9,19,Grocery,4.88,72,39.81,0.97,1,0,1575,2,0
116062,144.51,6,Grocery,47.46,66,16.74,0.81,0,0,910,2,0
116063,184.3,1,Grocery,20.68,86,33.86,0.8,0,0,633,3,0
116064,6.57,18,Fuel,25.41,24,46.88,0.74,0,0,2168,3,0
116065,107.98,0,Fuel,3.89,70,30.66,0.66,1,0,1816,1,0
116066,50.66,1,Restaurant,19.5,5,16.97,0.53,0,0,2513,3,1
116067,92.91,4,Grocery,25.89,94,23.38,0.5,0,0,905,5,0
116068,24.64,17,Grocery,7.55,30,86.75,0.83,0,1,2119,3,0
116069,8.24,5,Electronics,3.09,96,45.78,0.97,1,0,786,2,0
116070,68.45,5,Fuel,21.49,3,28.18,0.96,0,1,1260,4,0
116071,17.34,21,Restaurant,17.0,76,99.78,0.63,1,0,1881,4,0
116072,11.59,15,Online,15.43,26,76.46,0.56,0,0,2106,3,0
116073,12.35,15,Restaurant,3.63,76,30.2,0.27,0,0,2578,5,0
116074,69.46,2,Restaurant,5.48,34,33.85,0.94,0,0,113,5,0
116075,45.86,2,Restaurant,17.65,73,30.97,0.47,0,0,2358,1,0
116076,81.8,22,Grocery,17.12,72,44.71,0.69,0,0,336,3,0
116077,73.86,3,Travel,14.56,22,27.46,0.62,0,0,1590,3,0
116078,27.69,5,Fuel,26.31,47,65.35,0.72,0,1,1397,3,0
116079,37.96,23,Restaurant,30.34,59,14.45,0.86,0,0,2457,3,0
116080,25.53,2,Travel,5.83,73,99.31,0.68,0,0,2431,1,0
116081,33.47,8,Restaurant,3.09,88,55.49,0.48,0,0,1316,5,0
116082,16.94,2,Travel,4.04,76,49.58,0.87,0,0,932,4,0
116083,57.48,5,Restaurant,5.95,76,25.15,0.64,0,0,404,3,0
116084,106.44,20,Grocery,53.13,53,46.81,0.59,0,0,1139,3,0
116085,19.4,19,Fuel,2.66,46,26.53,0.34,0,0,1554,1,0
116086,128.14,23,Grocery,37.98,55,71.0,0.87,0,0,666,3,0
116087,44.8,8,Restaurant,4.09,18,22.03,0.83,1,1,425,2,0
116088,50.25,14,Grocery,7.71,17,36.58,0.85,0,1,703,5,0
116089,8.76,8,Grocery,2.42,40,71.74,0.86,0,1,1105,5,0
116090,7.95,4,Restaurant,1.96,37,41.99,0.79,0,0,1990,4,0
116091,46.05,20,Fuel,1.8,31,26.97,0.41,0,0,1108,2,0
116092,82.33,15,Online,7.55,9,10.4,0.42,0,0,1700,3,0
116093,22.1,2,Electronics,13.35,96,23.06,0.93,0,0,1822,3,0
116094,181.83,8,Restaurant,4.03,19,59.31,0.77,0,0,1286,1,0
116095,78.37,16,Grocery,48.57,53,142.42,0.97,0,1,2706,1,0
116096,17.86,2,Restaurant,15.89,42,25.38,0.89,0,0,1903,4,0
116097,41.59,6,Grocery,38.94,100,6.63,0.73,0,1,1070,2,0
116098,375.87,6,Online,2.9,3,19.56,0.65,0,0,2836,4,0
116099,13.22,20,Grocery,2.79,88,56.89,0.73,1,1,708,2,0
116100,65.07,5,Grocery,33.76,36,40.07,0.72,0,0,1665,5,0
116101,30.25,19,Fuel,15.11,90,69.78,0.52,0,0,762,1,0
116102,76.42,7,Fuel,50.22,84,87.97,0.9,0,0,1673,2,0
116103,126.54,3,Grocery,2.86,78,22.65,0.48,0,1,1585,2,0
116104,28.57,14,Electronics,0.47,59,87.31,0.64,0,0,224,1,0
116105,110.72,5,Online,44.71,96,65.19,0.59,1,1,2024,2,0
116106,298.59,15,Restaurant,21.6,8,20.3,0.63,0,0,1059,6,0
116107,42.93,4,Fuel,29.63,53,98.37,0.7,0,1,2860,1,0
116108,81.97,11,Travel,6.32,37,54.64,0.54,0,1,1993,4,0
116109,23.77,13,Grocery,0.06,75,32.45,0.84,0,1,312,1,0
116110,41.15,5,Grocery,11.87,70,79.41,0.62,0,0,2212,4,0
116111,34.5,2,Restaurant,82.91,37,47.01,0.84,0,1,912,7,0
116112,82.87,18,Online,42.86,32,69.79,0.91,0,1,1678,2,0
116113,119.61,9,Online,1.35,33,18.32,0.43,0,0,1197,2,0
116114,36.65,6,Fuel,3.74,46,69.98,0.95,0,2,100,5,0
116115,160.82,12,Electronics,6.71,81,51.01,0.79,0,0,1444,4,0
116116,160.3,0,Online,31.94,61,38.93,0.73,0,1,1616,2,0
116117,86.68,0,Online,31.34,54,53.51,0.8,0,0,2888,2,0
116118,25.42,16,Online,3.68,98,101.56,0.76,0,1,370,3,0
116119,23.32,21,Travel,13.71,99,15.89,0.5,0,1,2693,3,0
116120,19.47,3,Restaurant,12.54,38,21.36,0.63,0,0,47,3,0
116121,95.04,13,Restaurant,9.63,50,18.52,0.81,0,0,176,3,0
116122,13.59,5,Restaurant,13.82,22,210.6,0.28,0,1,2879,3,0
116123,74.38,13,Electronics,6.24,63,42.76,0.89,0,1,1804,4,0
116124,15.29,14,Online,13.65,66,116.35,0.51,0,1,2137,3,0
116125,84.88,0,Online,20.83,58,68.86,0.7,0,0,222,3,0
116126,41.08,19,Grocery,1.16,96,27.73,0.77,0,0,1529,2,0
116127,134.33,15,Travel,61.57,23,47.76,0.61,0,1,2605,6,0
116128,112.99,3,Travel,3.25,13,46.74,0.85,0,0,2275,2,0
116129,147.17,1,Online,8.04,28,82.22,0.66,0,0,533,3,0
116130,150.62,0,Online,11.45,16,14.72,0.9,0,0,2591,3,0
116131,46.03,12,Restaurant,0.75,60,55.07,0.79,0,0,1103,2,0
116132,14.25,15,Restaurant,14.31,13,57.11,0.65,0,1,759,5,0
116133,15.69,7,Electronics,36.72,24,52.85,0.82,0,0,2093,3,0
116134,6.18,21,Electronics,41.63,68,80.97,0.7,0,0,2700,5,0
116135,15.25,3,Electronics,7.11,96,56.53,0.96,0,2,1550,2,1
116136,43.03,1,Grocery,14.73,46,8.69,0.69,0,1,426,6,0
116137,24.44,12,Online,26.99,51,64.31,0.55,0,0,1502,1,0
116138,34.39,4,Fuel,5.25,45,22.0,0.8,0,0,1059,1,0
116139,63.02,22,Electronics,13.53,26,29.59,0.71,0,0,920,3,0
116140,30.76,19,Fuel,8.22,43,29.05,0.68,0,1,365,4,0
116141,14.74,20,Restaurant,8.55,79,64.09,0.47,0,0,1822,3,0
116142,38.56,23,Electronics,1.78,80,53.47,0.76,1,2,1309,3,0
116143,18.02,12,Grocery,9.4,1,40.33,0.62,0,0,2308,4,0
116144,31.7,4,Online,3.16,28,49.61,0.93,0,0,266,1,0
116145,135.44,15,Online,6.45,81,17.44,0.73,0,1,558,1,0
116146,31.71,5,Electronics,7.22,16,54.48,0.92,0,0,88,4,0
116147,199.11,15,Electronics,10.14,95,35.2,0.56,0,0,1929,3,0
116148,146.71,21,Fuel,44.78,60,37.64,0.67,0,1,2029,2,0
116149,24.01,23,Grocery,17.95,16,45.54,0.95,0,0,289,2,0
116150,14.88,12,Online,66.02,68,16.61,0.5,0,0,2986,4,0
116151,38.58,10,Grocery,16.08,43,29.81,0.71,0,2,2590,1,0
116152,114.2,20,Restaurant,29.47,24,80.42,0.92,0,0,1028,2,0
116153,26.02,0,Restaurant,32.34,27,58.93,0.85,0,0,272,4,0
116154,91.59,3,Restaurant,24.18,35,25.53,0.64,0,1,94,3,0
116155,120.01,2,Electronics,19.95,34,42.5,0.64,0,0,396,1,0
116156,20.15,17,Electronics,9.74,57,45.16,0.76,0,1,1310,3,0
116157,22.01,22,Online,15.08,85,39.82,0.76,0,1,1443,2,0
116158,76.81,15,Electronics,3.88,45,13.37,0.57,0,0,458,2,0
116159,46.37,12,Restaurant,17.33,13,106.7,0.83,0,0,628,1,0
116160,21.81,12,Fuel,13.0,73,23.23,0.83,0,0,2356,7,0
116161,29.46,6,Online,29.36,71,27.75,0.59,0,0,1258,3,0
116162,37.96,23,Grocery,41.91,44,43.63,0.59,0,0,1062,2,0
116163,9.89,14,Restaurant,2.56,29,16.57,0.86,1,0,2216,2,0
116164,80.57,14,Restaurant,21.13,23,20.1,0.9,0,1,1865,4,0
116165,26.29,4,Electronics,53.94,62,32.7,0.99,0,0,2157,1,0
116166,3.3,16,Travel,44.99,82,95.71,0.68,0,0,370,7,0
116167,39.59,21,Electronics,32.37,88,21.72,0.69,0,0,258,1,0
116168,20.75,21,Restaurant,0.89,48,3.58,0.94,0,0,872,1,0
116169,184.92,10,Online,5.24,62,16.8,0.73,0,0,2969,3,0
116170,23.88,23,Fuel,2.89,5,20.49,0.86,0,0,2588,1,0
116171,15.06,12,Online,47.1,24,46.02,0.75,0,1,2430,3,0
116172,63.89,9,Restaurant,24.87,85,71.56,0.81,1,0,2827,2,0
116173,22.32,14,Fuel,13.66,93,17.66,0.56,0,0,853,1,0
116174,20.06,1,Restaurant,69.88,33,66.07,0.77,0,0,469,1,0
116175,63.98,10,Restaurant,3.9,10,23.28,0.98,1,1,1328,6,0
116176,15.86,10,Fuel,18.47,21,20.0,0.74,0,1,1599,2,0
116177,10.9,21,Grocery,16.92,18,27.1,0.9,0,0,2440,4,0
116178,191.21,0,Grocery,7.49,30,53.67,0.79,0,0,1395,4,0
116179,68.14,7,Online,11.96,100,32.75,0.59,0,1,2628,1,0
116180,31.89,16,Fuel,4.83,33,20.48,0.81,0,0,2165,4,0
116181,40.32,7,Grocery,20.35,52,28.2,0.91,0,0,718,3,0
116182,63.77,12,Online,9.75,13,8.73,0.47,0,0,2840,5,0
116183,97.13,22,Travel,0.43,5,38.25,0.7,0,0,2112,2,0
116184,20.48,4,Online,54.21,64,35.16,0.43,0,0,1624,3,0
116185,56.23,5,Grocery,12.53,50,32.49,0.52,0,0,751,5,0
116186,25.64,19,Fuel,22.01,6,89.35,0.88,0,0,2468,4,0
116187,34.12,13,Fuel,3.95,84,20.59,0.8,0,0,1248,3,0
116188,46.74,16,Travel,2.45,37,54.52,0.83,0,0,558,7,0
116189,40.2,15,Fuel,41.89,76,37.72,0.79,0,0,2960,3,0
116190,78.41,8,Fuel,16.09,12,75.49,0.41,0,1,1615,3,0
116191,62.7,18,Restaurant,12.24,58,40.35,0.91,0,0,197,3,0
116192,10.41,1,Fuel,13.25,58,76.97,0.53,0,0,2056,5,0
116193,11.92,3,Fuel,4.85,13,20.51,0.65,0,1,2294,1,0
116194,29.0,19,Grocery,43.89,5,26.94,0.76,0,0,1205,6,0
116195,209.72,8,Grocery,4.34,84,99.8,0.98,0,1,1241,4,0
116196,18.79,3,Electronics,3.1,94,28.18,0.79,0,0,2833,1,0
116197,33.54,4,Restaurant,47.88,17,16.72,0.84,0,2,2036,1,0
116198,24.96,5,Grocery,5.36,85,16.74,0.82,0,1,416,2,0
116199,24.57,19,Grocery,35.71,68,21.49,0.81,0,0,1721,3,0
116200,47.49,0,Fuel,26.65,86,47.97,0.71,0,1,1312,2,0
116201,142.69,12,Online,8.66,7,101.42,0.69,0,1,2807,1,0
116202,60.97,17,Fuel,5.27,36,13.73,0.55,0,1,2906,3,0
116203,19.63,2,Fuel,25.61,91,42.0,0.82,0,0,1460,4,0
116204,481.98,19,Travel,16.39,78,30.98,0.76,0,0,1365,3,0
116205,43.41,4,Online,5.28,79,40.12,0.81,0,0,911,3,0
116206,24.06,12,Grocery,39.88,83,9.22,0.85,0,0,2351,4,0
116207,144.15,9,Restaurant,22.98,18,52.37,0.71,0,2,1063,1,0
116208,26.52,2,Grocery,43.2,97,59.87,0.53,0,1,1996,3,0
116209,180.66,10,Grocery,10.36,73,20.04,0.83,0,0,1077,5,0
116210,18.48,0,Grocery,2.47,80,13.83,0.93,0,0,620,2,0
116211,146.5,14,Restaurant,46.4,61,12.73,0.89,0,0,1192,4,0
116212,48.47,23,Fuel,16.56,84,34.93,0.68,0,0,1795,1,0
116213,129.28,23,Grocery,16.77,87,22.4,0.31,0,2,629,2,1
116214,223.99,3,Restaurant,15.8,38,61.56,0.63,1,0,2208,6,0
116215,14.59,14,Online,11.51,64,85.46,0.63,0,1,1875,3,0
116216,127.51,6,Restaurant,5.3,50,17.68,0.72,1,0,1509,7,0
116217,11.38,14,Fuel,17.09,36,48.24,0.82,0,1,1917,6,0
116218,15.76,3,Grocery,22.82,6,24.59,0.57,0,1,1458,2,0
116219,19.63,2,Grocery,44.7,53,48.07,0.5,0,0,1467,5,0
116220,63.64,22,Travel,1.35,76,107.72,0.66,1,0,45,2,0
116221,41.67,13,Restaurant,5.29,59,26.83,0.67,0,0,369,4,0
116222,34.8,5,Electronics,26.99,55,48.44,0.35,0,0,2064,2,0
116223,46.14,0,Grocery,26.86,22,12.57,0.86,0,0,1001,4,0
116224,68.87,8,Online,4.29,37,37.06,0.88,0,1,1745,5,0
116225,73.8,11,Grocery,3.68,80,72.28,0.77,0,0,768,4,0
116226,108.28,17,Travel,8.24,24,16.92,0.82,0,0,1643,2,0
116227,208.1,2,Fuel,1.17,24,32.42,0.82,0,0,203,3,0
116228,39.68,20,Restaurant,23.59,10,18.1,0.82,0,0,2109,4,0
116229,25.31,18,Restaurant,19.95,94,32.8,0.75,0,0,2644,1,0
116230,70.26,2,Travel,35.23,77,73.91,0.93,0,0,564,1,0
116231,14.44,23,Restaurant,10.12,10,20.95,0.74,1,0,1289,4,0
116232,21.96,13,Online,18.23,58,14.58,0.48,0,0,472,2,0
116233,99.43,3,Online,55.4,90,111.37,0.87,0,0,982,2,1
116234,36.17,12,Restaurant,57.41,5,72.37,0.58,0,0,538,1,0
116235,13.63,12,Online,1.33,49,23.42,0.49,0,0,1001,3,0
116236,10.58,1,Grocery,0.03,19,38.83,0.84,0,0,739,3,0
116237,42.26,20,Grocery,57.93,52,24.64,0.78,0,1,1002,3,0
116238,113.04,1,Online,13.8,81,56.44,0.69,0,2,836,1,0
116239,111.69,9,Electronics,21.7,65,46.24,0.68,0,0,2972,3,0
116240,44.69,10,Fuel,43.87,96,43.87,0.83,0,0,1929,2,0
116241,246.66,23,Restaurant,10.22,39,36.44,0.81,0,1,2771,4,0
116242,36.81,14,Restaurant,10.46,1,40.49,0.72,0,0,1490,1,0
116243,35.7,2,Online,3.29,75,25.17,0.55,0,1,2144,4,0
116244,4.01,13,Online,42.53,81,51.24,0.55,0,0,1518,2,0
116245,27.04,17,Online,18.78,22,57.82,0.99,0,0,2501,3,0
116246,87.08,18,Online,3.58,78,19.21,0.75,0,2,2504,4,0
116247,165.27,18,Restaurant,14.77,23,77.8,0.68,0,0,785,2,0
116248,19.16,0,Fuel,7.16,82,22.25,0.49,0,0,1375,3,0
116249,61.32,18,Fuel,2.87,19,26.49,0.89,0,1,2804,4,0
116250,103.77,2,Electronics,3.61,27,90.13,0.55,0,0,953,3,0
116251,40.86,19,Online,14.75,18,31.08,0.88,0,0,2427,2,0
116252,5.18,7,Fuel,14.96,54,69.4,0.67,0,0,302,1,0
116253,50.53,16,Restaurant,28.09,17,26.07,0.59,0,1,2042,3,0
116254,80.26,0,Restaurant,5.13,55,33.81,0.91,1,0,2342,3,0
116255,17.24,5,Online,44.55,90,25.56,0.84,0,0,1101,3,0
116256,32.18,16,Grocery,13.16,30,9.42,0.67,0,0,2797,3,0
116257,14.3,20,Grocery,4.11,98,43.62,0.56,0,0,1934,2,0
116258,4.0,0,Online,9.6,80,24.81,0.86,0,1,69,7,0
116259,101.93,12,Restaurant,46.24,53,16.24,0.72,0,0,1923,2,0
116260,40.31,23,Grocery,11.71,81,28.17,0.62,0,0,657,3,0
116261,170.36,11,Travel,37.39,10,20.74,0.65,0,1,1584,8,0
116262,87.5,4,Electronics,3.13,94,25.38,0.81,0,0,2622,3,0
116263,29.41,21,Fuel,44.15,30,10.35,0.84,0,0,2912,4,0
116264,37.53,19,Restaurant,10.14,26,156.19,0.78,0,0,2482,3,0
116265,67.33,12,Restaurant,49.52,71,14.41,0.9,0,0,2781,6,0
116266,96.56,7,Electronics,36.19,69,69.2,0.71,0,1,96,5,0
116267,54.08,11,Online,19.42,21,47.08,0.77,0,1,2673,3,0
116268,109.4,8,Fuel,20.11,56,29.82,0.83,0,0,67,4,0
116269,30.97,16,Online,4.28,8,17.88,0.76,0,1,2552,4,0
116270,16.49,13,Restaurant,16.62,29,37.47,0.58,0,1,2038,1,0
116271,38.16,6,Online,14.35,32,39.0,0.5,1,2,2250,3,0
116272,48.65,3,Grocery,7.32,64,37.8,0.89,0,1,1871,7,0
116273,13.72,23,Grocery,12.68,88,25.33,0.97,0,0,281,3,0
116274,12.15,6,Travel,47.65,44,36.2,0.89,0,1,2774,3,0
116275,60.5,16,Grocery,0.1,67,65.06,0.65,0,0,2855,3,0
116276,28.06,16,Electronics,9.72,56,18.26,0.73,0,0,2975,4,0
116277,34.84,0,Restaurant,7.31,97,25.63,0.74,1,2,600,3,1
116278,29.26,1,Travel,58.5,68,11.74,0.84,0,0,2120,2,0
116279,158.94,17,Fuel,65.62,11,23.2,0.87,0,0,774,3,0
116280,125.91,8,Electronics,15.86,92,27.27,0.75,0,1,1700,2,0
116281,13.28,4,Fuel,14.37,37,133.76,0.68,0,0,1485,6,0
116282,25.04,0,Electronics,42.03,8,19.95,0.98,0,0,1197,2,0
116283,86.92,6,Restaurant,0.12,58,17.69,0.3,0,0,579,4,0
116284,69.53,1,Grocery,14.87,2,20.43,0.58,0,0,1950,3,0
116285,38.97,2,Restaurant,0.45,6,42.15,0.89,0,0,1279,5,0
116286,14.53,3,Fuel,62.05,32,20.11,0.56,0,0,2391,2,0
116287,21.88,2,Online,6.95,100,26.0,0.92,0,1,245,7,0
116288,25.4,18,Electronics,13.24,19,12.72,0.8,0,0,2857,2,0
116289,51.9,11,Travel,9.73,18,42.73,0.79,0,0,2786,4,0
116290,187.42,14,Travel,40.33,99,15.97,0.87,0,0,1309,4,0
116291,21.8,3,Grocery,155.0,89,63.47,0.65,0,0,1659,1,0
116292,16.06,23,Fuel,1.28,40,41.55,0.89,0,1,168,4,0
116293,36.68,0,Travel,23.7,60,15.63,0.91,0,2,2971,4,0
116294,102.37,15,Restaurant,8.26,40,24.19,0.65,0,0,1740,4,0
116295,11.0,5,Electronics,2.7,81,17.53,0.91,0,0,2214,2,0
116296,149.65,16,Grocery,9.36,66,29.61,0.47,0,0,913,4,0
116297,34.65,4,Fuel,113.23,22,22.56,0.66,0,1,249,7,0
116298,20.89,22,Grocery,7.96,37,11.95,0.9,0,1,2785,4,0
116299,9.58,12,Travel,5.85,33,51.59,0.94,1,0,916,3,0
116300,76.39,11,Online,33.69,20,36.2,0.77,0,1,1109,3,0
116301,34.67,0,Electronics,36.44,40,37.46,0.49,0,0,1799,4,0
116302,47.16,11,Travel,7.45,12,21.44,0.81,0,0,1661,7,0
116303,17.98,21,Restaurant,6.39,49,36.81,0.84,0,1,2021,4,0
116304,30.35,1,Fuel,18.76,34,20.5,0.57,0,0,2194,2,0
116305,26.1,17,Online,4.13,99,11.76,0.7,0,1,429,1,0
116306,36.95,8,Fuel,11.9,53,87.67,0.81,0,1,2092,2,0
116307,22.14,15,Online,2.74,60,24.38,0.7,0,0,2026,2,0
116308,10.17,19,Electronics,6.54,66,29.57,0.87,0,0,1872,4,0
116309,471.37,14,Electronics,6.36,28,31.45,0.26,0,2,1921,1,1
116310,11.86,21,Online,21.37,83,68.16,0.83,0,2,1854,4,0
116311,47.62,9,Travel,5.97,56,42.04,0.94,0,1,1093,2,0
116312,8.21,1,Travel,41.18,52,47.35,0.6,0,1,2067,5,0
116313,6.7,3,Fuel,73.39,11,24.07,0.8,0,0,749,3,0
116314,44.17,17,Grocery,1.52,43,33.62,0.66,0,1,1864,3,0
116315,47.32,18,Restaurant,9.12,48,21.63,0.86,0,0,1652,4,0
116316,125.88,17,Online,6.47,58,14.32,0.83,0,0,659,2,0
116317,57.95,13,Online,7.81,57,34.71,0.39,0,0,2963,5,0
116318,35.35,7,Travel,5.55,14,12.15,0.73,0,0,577,3,0
116319,17.21,4,Restaurant,8.68,88,19.37,0.8,0,0,68,2,0
116320,155.88,4,Grocery,2.74,54,27.42,0.83,0,1,125,5,0
116321,93.31,7,Restaurant,5.91,2,76.35,0.81,0,1,2001,1,0
116322,13.17,10,Restaurant,24.8,42,38.18,0.69,0,0,1280,5,0
116323,41.85,23,Fuel,7.59,7,20.61,0.9,1,0,1430,3,0
116324,46.05,22,Grocery,4.19,9,20.91,0.64,0,0,1543,2,0
116325,29.63,20,Online,2.07,33,35.23,0.89,0,2,1983,2,0
116326,81.02,6,Online,7.7,91,20.28,0.32,0,0,2523,3,0
116327,85.5,12,Online,18.56,68,101.13,0.57,0,1,1148,2,0
116328,34.07,16,Travel,5.26,64,14.79,0.89,0,2,259,3,0
116329,31.41,18,Travel,9.88,97,35.28,0.59,0,0,2667,6,0
116330,155.88,2,Online,54.81,63,26.83,0.87,0,0,1882,2,1
116331,93.65,1,Fuel,14.47,8,19.93,0.79,0,0,2872,3,0
116332,43.17,5,Travel,13.66,59,27.07,0.75,0,1,1218,2,0
116333,9.33,18,Fuel,9.5,9,10.37,0.97,0,1,165,2,0
116334,55.12,14,Restaurant,14.65,12,40.71,0.64,0,0,1759,1,0
116335,75.81,3,Fuel,75.08,58,32.58,0.93,0,0,1579,1,1
116336,3.39,18,Grocery,5.27,49,30.35,0.62,0,0,1060,3,0
116337,50.74,6,Online,51.23,44,88.64,0.34,0,0,2632,4,0
116338,27.8,19,Online,2.91,11,38.2,0.6,0,0,328,5,0
116339,33.16,20,Online,2.12,16,80.82,0.36,0,0,2209,5,0
116340,17.87,13,Online,19.14,66,37.37,0.53,0,3,552,1,0
116341,35.4,6,Electronics,5.21,38,19.41,0.73,0,0,293,2,0
116342,141.57,19,Restaurant,10.58,43,19.21,0.87,0,1,1797,2,0
116343,27.06,13,Electronics,23.54,67,38.5,0.61,0,0,1389,4,0
116344,96.45,21,Electronics,13.78,99,29.79,0.88,0,1,924,5,0
116345,19.58,21,Electronics,0.25,73,19.43,0.31,0,0,99,2,0
116346,80.07,4,Electronics,6.57,59,43.49,0.55,0,1,568,7,0
116347,40.51,14,Online,1.2,100,35.44,0.74,0,0,2530,6,0
116348,55.52,11,Restaurant,46.89,7,44.58,0.53,1,0,1847,6,0
116349,40.71,16,Grocery,28.49,26,20.61,0.75,1,0,459,2,0
116350,72.06,23,Online,74.26,76,65.51,0.87,0,0,1568,1,0
116351,4.01,20,Electronics,38.95,80,72.64,0.68,0,1,1253,2,0
116352,11.27,4,Grocery,11.61,31,61.34,0.95,0,0,2072,2,0
116353,58.87,18,Online,38.56,24,40.18,0.55,0,0,1309,3,0
116354,6.43,9,Travel,20.09,65,72.92,0.72,1,0,2330,4,0
116355,25.09,11,Restaurant,13.38,56,43.65,0.58,0,0,2653,3,0
116356,38.52,1,Grocery,8.34,63,25.82,0.83,0,1,990,4,0
116357,19.2,16,Restaurant,20.56,26,29.58,0.64,0,0,2311,2,0
116358,21.71,4,Grocery,16.05,58,13.97,0.54,1,0,1659,1,0
116359,51.65,14,Grocery,17.14,27,49.31,0.71,1,0,1546,4,0
116360,100.32,19,Travel,9.19,69,18.93,0.9,1,1,2355,3,0
116361,17.07,22,Online,24.2,38,34.57,0.62,0,0,2854,3,0
116362,24.11,12,Grocery,1.53,47,12.33,0.97,0,0,1075,2,0
116363,20.94,19,Grocery,23.31,91,47.09,0.7,0,0,1582,2,0
116364,4.58,10,Grocery,23.62,21,115.57,0.46,0,0,1936,2,0
116365,45.95,17,Travel,13.06,79,52.8,0.79,1,1,1053,4,1
116366,93.81,8,Electronics,5.5,12,39.94,0.78,0,0,275,2,0
116367,100.99,15,Electronics,13.18,75,72.35,0.81,0,1,619,4,0
116368,18.47,23,Fuel,2.36,25,29.66,0.76,0,0,958,2,0
116369,13.11,14,Grocery,6.04,68,53.69,0.82,0,0,2506,2,0
116370,41.24,3,Travel,9.85,86,9.43,0.89,0,1,2220,3,0
116371,85.31,23,Fuel,20.13,43,16.68,0.79,0,1,330,3,0
116372,46.5,11,Grocery,3.73,51,18.59,0.5,0,1,584,2,0
116373,52.48,12,Online,3.1,91,8.66,0.73,0,2,1590,2,1
116374,113.03,8,Travel,16.85,89,19.27,0.62,0,1,304,6,0
116375,20.8,14,Fuel,20.48,24,70.77,0.82,0,2,325,2,0
116376,33.18,17,Fuel,1.57,9,17.84,0.55,0,0,2656,4,0
116377,176.12,19,Travel,0.61,22,24.51,0.83,0,0,1576,3,0
116378,33.88,21,Electronics,2.87,27,24.89,0.62,0,1,1197,6,0
116379,12.93,6,Travel,41.63,61,122.76,0.81,0,1,2895,3,0
116380,22.14,20,Fuel,20.1,88,42.37,0.8,0,0,519,1,0
116381,17.39,11,Electronics,45.7,65,45.67,0.73,1,1,857,1,0
116382,55.78,9,Fuel,19.67,65,32.3,0.79,0,0,1899,2,0
116383,18.06,6,Online,60.47,14,80.05,0.86,0,0,1546,4,0
116384,51.62,13,Electronics,10.4,93,76.66,0.78,0,2,1010,2,0
116385,20.85,14,Online,16.45,20,27.44,0.75,0,0,1244,2,0
116386,5.98,3,Grocery,16.55,97,52.92,0.68,0,1,2123,3,0
116387,53.3,7,Restaurant,0.06,45,11.56,0.56,0,0,1693,2,0
116388,46.23,18,Electronics,0.5,39,163.2,0.68,0,0,2053,7,0
116389,64.46,18,Travel,2.83,84,55.77,0.61,0,0,1680,3,0
116390,22.07,4,Restaurant,12.88,81,26.71,0.7,0,1,1299,3,0
116391,20.05,21,Restaurant,10.13,30,16.41,0.69,0,0,2310,5,0
116392,58.05,2,Restaurant,13.97,77,28.24,0.43,0,1,1106,4,0
116393,158.72,9,Online,29.01,86,42.24,0.91,0,0,464,2,0
116394,40.86,14,Fuel,31.09,64,22.61,0.88,0,0,1179,3,0
116395,59.27,1,Online,67.91,73,22.75,0.93,0,0,465,1,0
116396,30.28,20,Online,14.68,92,69.17,0.92,0,0,429,5,0
116397,10.08,9,Travel,7.68,23,52.3,0.57,0,0,188,2,0
